state_code,latitude,longitude,zip_code,city,labels,founded_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
CA,37.785655,-122.398393,CA 94105,San Francisco,1,8/18/2004,4/18/2005,1/1/2012,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.8,1,acquired
MA,42.528635,-71.27802199999998,1821,Billerica,1,1/1/2002,5/1/2006,3/1/2013,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.3333,1,acquired
CA,32.88945,-117.166929,92121,San Diego,0,1/1/2008,9/1/2007,3/25/2008,-0.3342,0.2301,0.0,0.0,5,2,5000000,0,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,closed
NY,40.728425,-73.999882,10012,New York,1,1/1/2011,3/18/2011,2/1/2012,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,acquired
WA,47.59896810000001,-122.33290359999998,98104,Seattle,0,1/1/2005,7/31/2008,7/31/2008,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,closed
CA,37.222698,-121.979887,95030,Los Gatos,0,1/1/2011,10/10/2011,10/10/2011,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,closed
CO,39.937989,-105.058729,80021,Broomfield,1,1/1/2001,1/1/2006,1/1/2006,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
CA,37.561111,-122.27048700000002,94404,Foster City,0,6/1/2005,11/13/2006,11/13/2006,1.4521,1.4521,0.0,0.0,0,1,4000000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,closed
CA,37.391642,-122.09393500000002,94040,Mountain View,0,1/1/2010,4/1/2010,1/1/2011,0.2466,1.0,1.1616,1.1616,3,5,185000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,closed
OR,45.520247,-122.674195,97214,Portland,1,4/1/2009,12/11/2011,12/11/2011,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,acquired
NY,40.74632,-73.982607,10011,New York,1,1/1/2003,10/17/2006,10/17/2006,3.7945,3.7945,0.0,0.0,21,1,45000000,0,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0,acquired
MA,42.360253,-71.058291,2111,Boston,1,7/1/2008,10/20/2010,10/20/2010,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,0,0,1,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,acquired
TX,30.280148,-97.749908,78701,Austin,1,2/1/2005,9/1/2005,10/28/2007,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,acquired
CA,34.066697,-118.383367,90211,Beverly Hills,0,8/1/2010,2/10/2009,6/12/2010,-1.4712,-0.1369999999999999,0.0,0.0,0,4,435953,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CT,54.983201,-1.574631,6103,Hartford,0,1/1/2008,1/1/2007,1/1/2008,-1.0,0.0,-1.5863,0.863,9,2,55600000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,0,closed
CO,39.616435,-104.879925,80111,Greenwood Village,1,1/1/2001,4/6/2007,4/6/2007,6.263,6.263,1.0,1.0,2,1,10000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,acquired
WA,47.603832,-122.330062,98109,Seattle,0,1/1/2010,11/1/2010,11/1/2010,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1,closed
MD,38.988766,-76.940952,20742,College Park,0,1/1/2006,1/11/2010,1/31/2010,4.0301,4.0849,0.0,0.0,3,2,2257464,0,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,closed
NY,40.729839,-73.991781,10003,New York,1,5/1/2011,7/1/2011,11/10/2011,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,0,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.0,1,acquired
CA,34.054935,-118.244476,90015,Los Angeles,1,12/1/2007,5/12/2009,6/3/2010,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.5,1,acquired
TX,32.969251,-96.823778,75001,Addison,0,1/1/2003,9/1/2006,7/22/2008,3.6685,5.5589,0.0,0.0,0,3,9100000,0,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,0,closed
CA,38.223032,-122.261642,94558,Napa,0,10/22/2004,4/2/2007,1/1/2012,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.5,1,closed
CA,37.779281,-122.419236,94103,San Francisco,1,1/1/2010,4/19/2010,4/19/2010,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,acquired
NY,40.730646,-73.986614,10119,New York,1,1/1/2002,9/26/2006,5/6/2010,4.737,8.3479,0.0,0.0,4,10,22165091,0,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.0,1,acquired
CA,37.763652,-122.421778,94110,San Francisco,1,6/1/2007,8/1/2007,8/1/2007,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,1,acquired
CA,37.393679,-122.079017,94041,Mountain View,1,2/1/2005,10/1/2005,12/20/2010,0.6629999999999999,5.8849,6.211,8.6082,29,5,70000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.8,1,acquired
IL,42.048203,-88.03156899999998,60143,Itasca,1,3/1/2007,6/3/2008,5/4/2010,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,acquired
MA,37.09024,-95.712891,2142,Cambridge,1,1/1/2006,1/3/2008,1/3/2008,2.0055,2.0055,0.0,0.0,1,1,30000000,1,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,acquired
MA,42.447318,-71.2245,2421,Lexington,1,1/1/2003,1/24/2005,5/18/2012,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.25,1,acquired
CA,37.381341,-121.977065,95054-2913,Santa Clara,1,1/1/2000,6/7/2006,12/29/2008,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,acquired
MA,42.375518,-71.27229200000002,2451,Waltham,1,1/3/2000,2/14/2000,2/26/2001,0.1151,1.1507,0.0,0.0,7,3,42000000,0,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
CA,33.685697,-117.825982,92618,Irvine,1,1/1/2001,5/16/2005,5/11/2010,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,acquired
CA,37.441537,-122.158332,94301,Palo Alto,0,1/1/2000,8/26/2005,8/26/2005,5.6548,5.6548,0.0,0.0,0,1,2500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,closed
FL,28.0385347,-82.5068513,33618,Tampa,1,1/1/2002,8/8/2005,12/3/2009,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.5,1,acquired
NY,40.730646,-73.986614,10013,New York,1,1/1/2001,5/8/2006,5/8/2006,5.3507,5.3507,0.0,0.0,6,1,15000000,0,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,1,acquired
CA,37.779281,-122.419236,94110,San Francisco,0,1/1/2006,6/1/2007,4/12/2010,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,closed
CA,37.573045,-122.2823,94404,Foster City,1,1/1/2001,3/22/2005,3/22/2005,4.2219,4.2219,3.0,3.0,6,1,16000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,acquired
CA,37.762185,-122.467269,94104,San Francisco,1,7/1/2005,12/1/2007,12/1/2007,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,acquired
NY,40.730646,-73.986614,10004,New York,0,6/1/2010,3/1/2011,3/1/2011,0.7479,0.7479,0.0,0.0,3,2,100000,0,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
NY,40.73901,-73.997259,10011,New York,1,10/1/2007,8/26/2009,8/26/2009,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,acquired
WA,47.617838,-122.356027,98104,Seattle,1,1/1/2000,1/12/2006,1/12/2006,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
CA,34.018275,-118.495025,90401,Santa Monica,1,8/1/2007,11/1/2007,4/28/2008,0.2521,0.7425,4.2082,6.3479,22,2,4000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,acquired
CA,37.7611016,-122.4160008,94110,San Francisco,0,6/20/2009,6/26/2009,6/26/2009,0.0164,0.0164,0.0,0.0,3,1,25000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,37.484347,-122.225803,94063,Redwood City,1,1/1/2003,6/6/2005,1/1/2012,2.4301,9.0055,8.5781,10.0137,10,6,64630000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,acquired
CA,40.787878000000006,-74.388207,94402,San Mateo,0,1/1/2005,1/1/2006,8/25/2008,1.0,3.6493,3.4986,3.4986,10,2,12100000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,closed
CA,37.779281,-122.419236,94111,San Francisco,1,1/1/2001,3/21/2005,8/11/2006,4.2192,5.6110000000000015,5.0027,5.0027,9,2,20000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.5,1,acquired
TX,30.409765000000004,-97.75101,78759,Austin,0,1/1/2003,1/11/2005,5/17/2012,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,0,0,0,1,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.6667,1,closed
CA,34.154942600000005,-118.6545471,91302,Calabasas,1,1/1/2000,7/5/2007,12/10/2009,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.6667,1,acquired
CA,37.775206,-122.419209,94107,San Francisco,1,6/1/2008,3/27/2008,12/7/2010,-0.1808,2.5178,4.6904,4.6904,7,2,6300000,1,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,acquired
NY,40.750519,-73.993494,10001,New York,0,1/1/2010,1/1/2012,1/1/2012,2.0,2.0,1.0274,3.1644,8,1,200000,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,closed
OH,39.099909,-84.504243,45202,Cincinnati,0,9/1/2011,9/1/2011,9/1/2011,0.0,0.0,0.0,0.0,2,1,20000,1,0,0,0,0,1,fashion,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
MA,42.492256,-71.13454899999998,1864,North Reading,1,1/1/2003,1/1/2003,5/24/2006,0.0,3.3945,6.9781,9.2192,13,2,11600000,3,0,0,1,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.0,1,acquired
CA,37.391727,-122.077597,94041,Mountain View,1,5/1/2006,6/14/2006,6/14/2006,0.1205,0.1205,-0.2438,5.263,6,1,9150000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,acquired
OH,39.099909,-84.504243,45202,Cincinnati,0,7/1/2009,10/13/2009,10/13/2009,0.2849,0.2849,0.0,0.2849,2,1,1200000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1,closed
CA,34.054935,-118.244476,90049,Los Angeles,0,2/1/2010,12/1/2011,12/1/2011,1.8301,1.8301,1.1616,1.1616,4,1,1700000,2,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,1,closed
CA,39.762314,-104.982256,94010,Burlingame,1,1/1/2007,8/1/2007,7/6/2009,0.5808,2.5123,0.5918,4.9699,9,3,1415000,4,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,acquired
CA,37.7915,-122.40045,94104,San Francisco,1,1/1/2005,2/1/2006,2/19/2008,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,acquired
MA,42.354023,-71.05809599999998,2110,Boston,1,1/1/2007,12/1/2007,8/20/2008,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0,acquired
TX,32.997114,-96.676137,75082,Richardson,1,1/1/2002,12/13/2007,12/13/2007,5.9507,5.9507,0.0,0.0,1,1,21500000,0,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,acquired
UT,40.3310529,-111.7276347,84042,Lindon,1,6/1/2006,6/16/2006,1/1/2008,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,acquired
CA,34.054935,-118.244476,90064,Los Angeles,0,1/1/2004,2/1/2005,7/24/2006,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,closed
NM,35.084103000000006,-106.650985,87102,Albuquerque,0,1/1/2007,12/24/2009,3/17/2012,2.9808,5.211,0.0,0.0,4,2,13875001,0,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,1,closed
NJ,40.347054,-74.064306,7701,Red Bank,0,1/1/2000,11/25/2010,11/25/2010,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,closed
CA,37.426316,-122.141082,94306,Palo Alto,1,1/1/2005,2/1/2005,1/13/2010,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,acquired
MA,42.360253,-71.058291,2110,Boston,1,7/1/2008,8/1/2010,7/7/2012,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,acquired
CA,37.520592,-122.255907,94306,Palo Alto,1,1/1/2005,10/1/2005,10/18/2007,0.7479,2.7945,2.0575,3.8356,5,3,25000000,2,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,acquired
PA,40.60157589999999,-75.3611135,18015,Bethlehem,1,1/1/2004,8/2/2005,3/7/2007,1.5863,3.1808,0.0,0.0,1,3,24150000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.0,1,acquired
CA,37.382162,-122.036301,94086,Sunnyvale,0,1/1/2005,10/1/2006,7/18/2008,1.7479,3.5452,2.0,2.0,4,2,80000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,closed
CA,37.354469,-121.990433,95051,Santa Clara,1,1/1/2004,6/1/2005,4/29/2007,1.4164,3.326,4.4192,9.8164,11,2,36000000,3,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.5,1,acquired
MO,38.703764,-90.443832,63043,Saint Louis,0,9/19/2006,2/11/2008,2/11/2008,1.3973,1.3973,0.0,0.0,1,1,205000,0,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
CA,37.387845,-122.055197,94089,Sunnyvale,1,11/17/2002,11/1/2002,2/1/2007,-0.0438,4.211,6.4164,9.0658,27,4,28300000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.5,1,acquired
CA,37.550954,-122.315396,94303,Palo Alto,0,7/7/2007,5/1/2006,5/1/2006,-1.1836,-1.1836,0.8301,0.8301,1,1,2000000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,closed
CA,37.627971,-122.426804,94066,San Bruno,1,2/1/2005,11/1/2005,4/1/2006,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,1,acquired
NY,40.730646,-73.986614,10018,New York City,0,1/1/2010,11/22/2010,11/22/2010,0.8904,0.8904,1.3288,2.526,15,1,4000000,2,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,closed
NY,40.74929,-73.981328,10016,New York,0,8/1/2009,4/19/2010,4/19/2010,0.7151,0.7151,0.7479,2.011,2,1,500000,2,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1,closed
TX,30.387275,-97.759511,78759,Austin,0,6/1/2006,2/27/2007,2/27/2007,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,0,0,0,1,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,closed
NY,40.650104,-73.94958199999998,11201,Brooklyn,0,1/1/2010,1/1/2010,6/5/2012,0.0,2.4274,2.4274,2.4986,8,2,9030000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,closed
PA,39.952399,-75.16359,19104,Philadelphia,1,1/1/2005,1/25/2005,5/21/2009,0.0658,4.3863,0.0,0.0,15,4,69900000,0,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4.75,1,acquired
CA,34.050451,-118.437775,90024,Los Angeles,0,9/1/2011,5/1/2012,5/1/2012,0.6658,0.6658,0.4192,0.4192,2,1,20000,1,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
IN,39.7672093,-86.1580785,46204,Indianapolis,1,12/1/2000,7/21/2004,10/24/2012,3.6384,11.9041,10.9836,12.6822,29,7,238209999,3,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,acquired
MA,42.504817,-71.195611,1803,Burlington,1,1/1/2004,2/6/2007,9/24/2010,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,0,0,1,0,0,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0,0,acquired
CA,37.437328,-122.159928,94303,Palo Alto,1,1/1/2007,11/15/2006,11/15/2007,-0.1288,0.8712,-0.5863,1.2137,4,3,430000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6667,0,acquired
CA,37.538352,-122.299665,94403,San Mateo,1,6/1/2011,10/1/2012,11/1/2012,1.337,1.4219,0.5863,0.5863,5,2,1015000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,acquired
CA,37.4484914,-122.1802812,94025,Menlo Park,0,4/1/2009,9/10/2009,9/10/2009,0.4438,0.4438,0.8192,0.8192,2,1,1200000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,closed
PA,40.364273,-74.951278,18938,New Hope,1,4/1/2005,1/29/2007,7/29/2008,1.8301,3.3288,3.274,7.6274,16,2,17100000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
CO,39.6478,-104.9875,80155,Englewood,1,1/1/2004,9/3/2008,9/3/2008,4.6767,4.6767,5.9671,5.9671,0,1,50000000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,acquired
CA,34.054935,-118.244476,90039,Los Angeles,0,1/1/2006,8/28/2006,8/28/2006,0.6548,0.6548,0.0,0.0,3,1,900000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,closed
CA,37.563905,-122.324688,94401,San Mateo,0,4/10/1990,4/1/2007,4/1/2007,16.9863,16.9863,16.663,18.3233,7,1,6000000,2,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,closed
NY,40.729839,-73.991781,10003,New York,1,1/1/2002,10/1/2002,2/1/2009,0.7479,7.0904,8.0055,9.874,5,2,15100000,3,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0,0,acquired
CA,38.232583,-122.636465,94954,Petaluma,1,1/1/2001,1/1/2002,11/16/2009,1.0,8.8795,4.0027,9.1863,7,5,62600000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,9.3333,1,acquired
CA,37.486368,-122.230116,94063,Redwood City,1,6/1/2006,4/9/2008,1/6/2011,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.25,1,acquired
CA,34.172904,-118.37403700000002,91601,North Hollywood,1,4/1/2008,4/16/2008,5/23/2011,0.0411,3.1425,1.8466,4.4877,30,2,6875000,5,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,1,acquired
TX,31.5682893,-97.1973664,76710,Waco,0,12/11/2007,10/24/2008,10/24/2008,0.8712,0.8712,0.0,0.0,1,1,30000,0,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,37.386778,-121.966277,95054,Santa Clara,0,1/1/2000,4/5/2006,4/5/2006,6.263,6.263,6.0055,6.0055,10,1,22200000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,1,closed
CO,40.0186731,-105.2762236,80302,Boulder,1,5/18/2007,8/1/2007,10/23/2007,0.2055,0.4329,0.4685,2.9507,6,2,415000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,acquired
NY,40.743808,-73.983626,10010,New York,1,3/1/2007,1/1/2007,12/29/2010,-0.1616,3.8329,3.0027,4.7014,16,4,27063781,4,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.5,1,acquired
CA,34.394343,-119.51231,93013,Carpinteria,1,1/1/2003,2/1/2006,2/1/2006,3.0877,3.0877,5.0027,5.0027,6,1,3100000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,acquired
CA,37.451124,-122.16626399999998,94025,Menlo Park,0,1/1/2005,3/1/2007,4/15/2008,2.1616,3.2877,3.4986,7.6904,13,2,33000000,4,0,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,closed
CA,37.430025,-122.09998,94043,Mountain View,1,1/1/2003,10/10/2005,1/1/2008,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,1,acquired
CA,37.491356,-122.228843,94025,Menlo Park,1,1/1/2005,1/1/2005,5/21/2008,0.0,3.3863,5.3973,8.7123,17,5,28300000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2.0,1,acquired
CA,37.563585,-122.324621,94043,Mountain View,1,12/1/2006,9/1/2006,1/29/2009,-0.2493,2.1644,1.411,6.537000000000001,42,4,46800000,6,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.5,1,acquired
IL,41.879535,-87.624333,60654,Chicago,1,1/1/2009,5/1/2010,1/12/2011,1.3288,2.0301,2.0,2.0301,5,3,1525000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.6667,1,acquired
NY,40.730646,-73.986614,10010,New York City,1,11/15/2011,3/18/2012,3/18/2012,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1,acquired
CA,37.391642,-122.09393500000002,94040,Mountain View,1,5/1/2005,7/5/2005,5/11/2009,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1,acquired
PA,39.959721,-75.605964,19380,West Chester,0,1/1/2006,8/2/2010,8/2/2010,4.5863,4.5863,0.0,0.0,1,1,100000,0,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,1,closed
